x,y,category
-0.04513514016271474,-1.4390692246279768,0
-2.4805293722919806,0.0348240361818918,0
2.2701941252483855,0.1144720741657358,0
-0.8577764258168046,1.1175717712081537,0
0.6611308736232054,-0.4575336207013805,0
0.46412284624741096,-1.414369297314343,0
-1.103953580387884,-0.795195289806216,0
-1.594449572330925,-0.26641795348601716,0
-0.5618103356578446,-0.14605912145829286,0
1.5073763270353235,1.2308756167177544,0
0.21128403311547253,-0.5028935456314576,0
1.2421635470385755,0.590142004114973,0
-0.2915752063952593,1.0736157707321456,0
-1.474483355540824,0.8445007288070878,0
3.927215949533502,7.205414367589981,1
5.354802879788444,3.4547973870748443,1
3.7212400633147333,3.8115803181187378,1
4.5615967335386784,5.764795279351188,1
5.21107126756783,3.2122600573526356,1
4.808422503296837,5.771590812451203,1
5.574682183813462,4.805420197045973,1
3.7543990094008155,4.450764006755505,1
6.038876374515822,5.90197797375572,1
4.142912115131482,4.567846217595805,1
4.989351950667915,5.964000524474201,1
5.390812931784194,4.39489553823109,1
4.574213286057395,5.686345621499997,1
5.632215992471132,5.369894799672672,1
5.845970069044534,4.446758911802956,1
2.8583357762534685,4.600309540037646,1
5.3433509516763875,4.4490632801793275,1
7.093169583119209,4.787082045328561,1
5.300075647247082,5.454424308607259,1
5.228930879407338,4.945821250483851,1
3.675652948229068,3.462773121601387,1
4.527205439235118,6.150103464714418,1
5.1756978005644685,5.783722108792648,1
7.157669834947459,6.248515877088725,1
4.752255983437874,5.14184603928806,1
7.590070296295091,4.662607053671702,1
5.117767314336328,6.3074791690058465,1
4.990307147372533,4.355325885501981,1
6.744316054040721,4.699806654428283,1
5.683710849570141,6.309336176288778,1
7.060766744137938,5.622081265034078,1
6.112383597294644,6.558926519631644,1
5.993393957876838,4.895377877796941,1
5.04477937932682,7.5181823809084225,1
5.509718226073565,6.357139845637179,1
5.36498660025998,4.600208803771514,1
6.48114674723641,4.078249046465759,1
0.7708474523327684,4.12574346030553,1
4.752671479337511,5.437336129263669,1
4.968381359144495,5.185898263208244,1
4.973839036642169,6.525890538277679,1
4.610210651108379,5.069223535787134,1
4.708138733551439,5.3683710938469265,1
5.770272933039857,3.5393745598399864,1
5.843648654579351,5.3869215527502075,1
5.48123511954897,6.601817495137764,1
5.936677346758126,3.20575674770086,1
2.793815288194131,4.047785861689846,1
4.462592666775392,5.346682650356402,1
4.72090741070533,4.86875722843195,1
4.036062078453326,4.641284011791344,1
5.5925938208210795,3.7802132688519796,1
5.814255790195772,3.907826113967014,1
4.335265984098361,5.717659883488496,1
3.306682855680885,5.809930044339612,1
5.007468254810519,3.4371084295089185,1
5.611525433142388,6.735725997165847,1
2.745452860137562,2.3640486352613523,1
5.944391468976505,5.89750394877923,1
4.533877716422686,5.835684000952878,1
5.857965447715415,3.9052142894258877,1
5.078421732495616,4.679365000933169,1
4.345053732236544,3.9056399698447404,1
4.15594028592483,5.308890078112669,1
6.563097217027466,6.1494021030849675,1
4.053398643621017,3.2427183214392685,1
4.350019448503863,6.192152573250512,1
5.233601058183232,5.9153702996901805,1
5.462556829916642,5.572486328875074,1
5.452587765224264,2.8440599212045177,1
6.857527580284263,4.478540565747315,1
6.201525973927554,5.737131359757112,1
3.6512752921205407,4.5347365468992455,1
2.90502318019736,4.283134616926843,1
6.375237168771157,5.269931605455215,1
5.340369319023993,5.833249116143003,1
3.4406221370187398,6.239312170112909,1
4.206750348083213,4.699803657407822,1
4.372863305588949,4.950183364946256,1
4.775743652145144,5.961639145967279,1
5.5822061404183305,4.6327515817075655,1
6.232480150350525,2.7004619035449493,1
4.646525246649666,4.931093511321596,1
5.343356865687732,5.4723742180843775,1
2.6744096865333113,4.960734946718575,1
5.520626679906205,4.60625018902736,1
6.039158061563764,5.301086887493175,1
4.088846020099405,4.055772674230958,1
5.184613575314041,3.732470301059701,1
3.9480853807930325,6.962125806438611,1
4.08494109980968,4.259466912080983,1
5.901398356856415,3.055345128695813,1
4.014342165528899,6.215806795267508,1
4.060626806612662,5.6525347594892,1
6.534324369076534,4.696174144609791,1
5.573355995570705,6.1649016156291925,1
3.124970261727495,5.768232293577276,1
5.699977443133207,6.575915725121023,1
4.723114685320742,4.485690247057111,1
3.7312671393471106,7.043258971661277,1
9.69449257534567,-2.6715857057958643,2
8.784352507048656,1.3320996038747948,2
9.19682561012177,-0.08417195346539291,2
10.648399429718676,-1.5891600947550524,2
11.46330092355351,-0.8552968431561531,2
10.70175734822959,-0.20633575907080806,2
8.49190781647019,0.4434434441996991,2
11.795811189201423,-0.3500003205926658,2
10.433508784494649,2.094186580180122,2
10.801573726476393,-0.06252742745990802,2
11.35904824512842,-0.7003076977498599,2
9.930889526401945,-0.2955375844685612,2
9.345067342901984,0.6525833015899237,2
8.701734351459024,-0.7389806649598025,2
10.801514495246542,0.46539045512863664,2
9.677837106805622,-0.548599977494634,2
9.28617125398036,1.2758697504037566,2
10.627588132662556,-0.6164072255027705,2
10.158236663095263,1.3918932957395134,2
9.316499583445658,-0.49816165636188137,2
9.738084157384593,-0.00033576770241306044,2
11.070966114934297,-0.32692833686353023,2
8.727339330550272,-1.3134569075553892,2
9.539568112470823,-0.5944091543943036,2
9.397562802199863,-0.8437463683713804,2
11.216333711440715,2.1476357514064213,2
11.406855155915919,-0.9913378861012164,2
9.850158956241511,0.8721590810922091,2
9.764225889666053,-1.604577587571305,2
11.714714380261473,2.12824108148319,2
10.121789277963627,-1.343998255998761,2
9.631022023614666,0.5977476343821929,2
10.554586277937625,-0.44977504018019027,2
10.368707114982199,0.8703357379984782,2
9.686426511765921,-0.05452267276482087,2
10.759692403331176,0.589005639016067,2
8.664123742543449,0.705599768364384,2
9.309894895433532,0.12137598269065726,2
8.263328820379156,-0.5965353019549355,2
9.586462945520365,-1.2542888619017776,2
10.297960378984502,-0.454508335375394,2
9.69706587658971,1.017605702810942,2
11.015880213289229,0.41488415693404224,2
10.032169371730548,0.14494573955606274,2
9.542674974461587,-0.9355746610484974,2
9.531291702965559,-2.123224571897437,2
9.43151587433579,0.3898050292099152,2
9.154087068150083,-0.21735169727382794,2
9.672734738492403,1.3950324338126425,2
10.130041160658447,0.2174059637679479,2
10.779499524705207,0.21751028413961748,2
9.916299003554935,1.0297158709553138,2
11.355454755108944,-0.31773547915388295,2
9.48833281186172,0.8071570294805684,2
12.188493132975804,0.9041532592153303,2
9.44616299235161,0.10189171968112218,2
8.918530914140552,1.3233828121300935,2
9.780240928075798,-0.08034056203015275,2
8.898115002291076,-0.2324635395388373,2
12.273891344767213,-0.22142883979595163,2
10.829375412191284,0.7620333261200388,2
10.883189378485715,-0.4932986756274403,2
10.538889272616501,1.833416478758277,2
9.591760000655064,-0.2185156717556981,2
9.197434360197068,-1.2871033326375816,2
12.160845087453808,0.33860897854030164,2
8.707752856047986,0.3043606725108352,2
9.969401050941448,0.23371537398198505,2
10.63115763579865,2.0909564987069755,2
9.937254085303213,-0.2740699537579399,2
8.830349504909938,1.3872953362730374,2
9.561475137335233,-0.7859512200609744,2
11.359789388845957,-1.4435404112150403,2
10.888807977130332,0.1104300931333144,2
9.372404297730483,1.114239044608294,2
9.270166670906587,0.5629448155162153,2
11.756224435126036,-1.268153717352201,2
9.84479889569329,2.076844559772608,2
10.918480618431799,0.928279058972989,2
10.451794150949942,-0.9657586755538954,2
8.974779909417872,-0.28266160018418285,2
8.513111481098335,0.4577036194333329,2
9.485682421076355,-2.011203156666011,2
9.394934723953279,-1.1541342423623526,2
11.053038599486854,-0.5290936197560434,2
9.668641404405324,0.11545411706405108,2
9.635880992875595,0.44516954548736487,2
10.221280496765763,0.07860742760953461,2
9.999532327685031,-0.18714297397574012,2
10.470143127947429,1.1098712408105844,2
9.697652167600591,-0.8579529937063851,2
9.480291501701378,0.5725105494423267,2
9.257115376913882,0.12427087261060044,2
9.916594041622629,-0.37314709196508056,2
9.911033137050891,1.0896861160189455,2
10.741501901223156,-2.0805900859980455,2
10.667378034175831,-1.4952454975258713,2
10.955104001984118,0.5152512583829307,2
9.921502412557352,-0.9858721304725571,2
9.791226318269857,-0.3192091205424429,2
